year,T,P,albedo,co2_atm,co2_cap,co2_reg,n2,o2,h2o_ice,h2o_liq,h2o_vap,ghg,biomass,iceFrac,oceanFrac,vegFrac,cloudFrac,progress,progressRaw,phase
1490.000000,290.601299,638.387771,0.294073,43.097537,4.436825e-253,8.963883e-263,386.783325,204.975168,1.171816e-259,39.958497,1.467508,2.064233,0.964483,0,0.364671,0.619448,0.491476,0.804310,0.776034,5.000000
1500.000000,290.626445,641.188810,0.294225,41.497659,6.591596e-255,3.402062e-265,390.147778,206.020586,5.612826e-262,39.958413,1.469877,2.052911,0.963988,0,0.364670,0.619226,0.491975,0.807049,0.779275,5.000000
1510.000000,290.651549,643.990074,0.294377,39.910705,9.792717e-257,1.290988e-267,393.507708,207.057757,2.688461e-264,39.958330,1.472244,2.041660,0.963523,0,0.364670,0.619018,0.492473,0.809813,0.782540,5.000000
1520.000000,290.676715,646.795202,0.294529,38.336079,1.454823e-258,4.898198e-270,396.865633,208.088378,1.287733e-266,39.958247,1.474621,2.030491,0.963086,0,0.364669,0.618822,0.492973,0.812604,0.785836,5.000000
1530.000000,290.701943,649.604393,0.294682,36.773012,2.161284e-260,1.858166e-272,400.221962,209.113007,6.168051e-269,39.958163,1.477008,2.019404,0.962675,0,0.364669,0.618637,0.493474,0.815428,0.789168,5.000000
1540.000000,290.727234,652.417825,0.294835,35.220784,3.210760e-262,7.048017e-275,403.577077,210.132163,2.954405e-271,39.958080,1.479404,2.008397,0.962289,0,0.364668,0.618464,0.493976,0.818211,0.792455,5.000000
1550.000000,290.752589,655.235669,0.294989,33.678723,4.769780e-264,2.672903e-277,406.931333,211.146333,1.415116e-273,39.957997,1.481809,1.997470,0.961927,0,0.364668,0.618302,0.494479,0.820518,0.795231,5.000000
1560.000000,290.778008,658.058081,0.295143,32.146202,7.085707e-266,1.013523e-279,410.285064,212.155969,6.778199e-276,39.957914,1.484224,1.986623,0.961586,0,0.364667,0.618149,0.494984,0.822872,0.798058,5.000000
1570.000000,290.803492,660.885210,0.295297,30.622633,1.052598e-267,3.842535e-282,413.638580,213.161496,3.246657e-278,39.957832,1.486648,1.975854,0.961266,0,0.364666,0.618006,0.495490,0.825278,0.800941,5.000000
1580.000000,290.829040,663.717194,0.295452,29.107464,1.563639e-269,1.456586e-284,416.992174,214.163311,1.555101e-280,39.957749,1.489082,1.965163,0.960966,0,0.364666,0.617871,0.495997,0.827740,0.803887,5.000000
1590.000000,290.854653,666.554163,0.295607,27.600183,2.322762e-271,5.520625e-287,420.346120,215.161785,7.448703e-283,39.957666,1.491527,1.954550,0.960684,0,0.364665,0.617745,0.496506,0.830266,0.806902,5.000000
1600.000000,290.880332,669.396241,0.295763,26.100305,3.450383e-273,2.092061e-289,423.700676,216.157266,3.567819e-285,39.957584,1.493980,1.944013,0.960420,0,0.364665,0.617626,0.497015,0.832863,0.809996,5.000000
1610.000000,290.906075,672.243542,0.295919,24.607380,5.125361e-275,7.926731e-292,427.056086,217.150080,1.708932e-287,39.957502,1.496444,1.933553,0.960171,0,0.364664,0.617515,0.497527,0.835538,0.813177,5.000000
1620.000000,290.931885,675.096177,0.296076,23.120983,7.613355e-277,3.002948e-294,430.412577,218.140532,8.185534e-290,39.957419,1.498918,1.923168,0.959938,0,0.364664,0.617410,0.498039,0.838303,0.816457,5.000000
1630.000000,290.957760,677.954251,0.296233,21.640718,1.130895e-278,1.137458e-296,433.770365,219.128909,3.920750e-292,39.957337,1.501401,1.912857,0.959719,0,0.364663,0.617312,0.498553,0.841167,0.819848,5.000000
1640.000000,290.983700,680.817861,0.296390,20.166210,1.679820e-280,4.307811e-299,437.129655,220.115479,1.877981e-294,39.957255,1.503895,1.902622,0.959514,0,0.364663,0.617220,0.499068,0.844146,0.823367,5.000000
1650.000000,291.009707,683.687102,0.296548,18.697110,2.495156e-282,1.631217e-301,440.490640,221.100494,8.995253e-297,39.957174,1.506398,1.892460,0.959321,0,0.364662,0.617134,0.499584,0.847255,0.827030,5.000000
1660.000000,291.035779,686.562066,0.296707,17.233090,3.706185e-284,6.175902e-304,443.853502,222.084191,4.308593e-299,39.957092,1.508912,1.882371,0.959140,0,0.364662,0.617053,0.500102,0.850514,0.830862,5.000000
1670.000000,291.061917,689.442838,0.296866,15.773840,5.504919e-286,2.337883e-306,447.218415,223.066793,2.063753e-301,39.957010,1.511436,1.872354,0.958970,0,0.364661,0.616977,0.500621,0.853950,0.834891,5.000000
1680.000000,291.088121,692.329501,0.297025,14.319069,8.176534e-288,8.848689e-309,450.585546,224.048507,9.885070e-304,39.956929,1.513970,1.862409,0.958810,0,0.364661,0.616905,0.501142,0.857594,0.839152,5.000000
1690.000000,291.114392,695.222136,0.297185,12.868504,1.214457e-289,3.348642e-311,453.955050,225.029532,4.734803e-306,39.956847,1.516514,1.852536,0.958660,0,0.364660,0.616839,0.501663,0.861489,0.843693,5.000000
1700.000000,291.140728,698.120820,0.297345,11.421887,1.803804e-291,1.267045e-313,457.327079,226.010051,2.267900e-308,39.956766,1.519069,1.842734,0.958520,0,0.364660,0.616776,0.502186,0.865690,0.848576,5.000000
1710.000000,291.167130,701.025628,0.297505,9.978977,2.679112e-293,4.793459e-316,460.701777,226.990239,1.086291e-310,39.956685,1.521633,1.833002,0.958388,0,0.364659,0.616717,0.502711,0.870274,0.853887,6.000000
1720.000000,291.193599,703.936632,0.297666,8.539545,3.979120e-295,1.813167e-318,464.079280,227.970260,5.203173e-313,39.956603,1.524208,1.823339,0.958264,0,0.364659,0.616662,0.503236,0.875354,0.859751,6.000000
1730.000000,291.220134,706.853904,0.297827,7.103374,5.909867e-297,6.862572e-321,467.459721,228.950269,2.492243e-315,39.956522,1.526794,1.813745,0.958148,0,0.364658,0.616610,0.503763,0.881101,0.866356,6.000000
1740.000000,291.246735,709.777512,0.297989,5.670263,8.777336e-299,2.964394e-323,470.843228,229.930411,1.193747e-317,39.956442,1.529389,1.804220,0.958039,0,0.364658,0.616561,0.504292,0.887795,0.874014,6.000000
1750.000000,291.273403,712.707524,0.298151,4.240019,1.303594e-300,2.470328e-323,474.229921,230.910825,5.717822e-320,39.956361,1.531996,1.794763,0.957936,0,0.364657,0.616515,0.504821,0.895951,0.883293,6.000000
1760.000000,291.300137,715.644006,0.298314,2.812460,1.936049e-302,2.470328e-323,477.619920,231.891640,2.717361e-322,39.956280,1.534612,1.785374,0.957840,0,0.364656,0.616472,0.505352,0.906697,0.895435,6.000000
1770.000000,291.326937,718.587023,0.298477,1.387416,2.875310e-304,2.470328e-323,481.013337,232.872980,2.470328e-323,39.956200,1.537239,1.776051,0.957750,0,0.364656,0.616432,0.505884,0.923520,0.914259,6.000000
1780.000000,291.363129,721.634622,0.298573,0.321026,4.270191e-306,2.470328e-323,484.410284,233.595831,2.470328e-323,39.956097,1.540687,1.766795,0.905354,0,0.364655,0.592628,0.506581,0.938249,0.930583,6.000000
1790.000000,291.406922,724.976131,0.298734,0.306733,6.341629e-308,2.470328e-323,487.810868,233.555870,2.470328e-323,39.955971,1.545056,1.757604,0.856981,0,0.364654,0.570282,0.507463,0.938874,0.931299,6.000000
1800.000000,291.445529,728.325500,0.298963,0.300738,9.417727e-310,2.470328e-323,491.215192,233.512222,2.470328e-323,39.955859,1.548869,1.748479,0.854257,0,0.364654,0.569013,0.508230,0.939499,0.932015,6.000000
1810.000000,291.483827,731.681174,0.299197,0.295025,1.398568e-311,2.470328e-323,494.623358,233.470717,2.470328e-323,39.955749,1.552656,1.739418,0.854076,0,0.364653,0.568929,0.508991,0.940122,0.932729,6.000000
1820.000000,291.522094,735.043273,0.299430,0.289576,2.076889e-313,2.470328e-323,498.035463,233.431364,2.470328e-323,39.955639,1.556448,1.730422,0.854035,0,0.364652,0.568911,0.509751,0.940745,0.933441,6.000000
1830.000000,291.560346,738.411890,0.299663,0.284372,3.084148e-315,2.470328e-323,501.451604,233.394178,2.470328e-323,39.955530,1.560247,1.721490,0.854003,0,0.364652,0.568897,0.510510,0.941367,0.934153,6.000000
1840.000000,291.598585,741.787111,0.299896,0.279398,4.579830e-317,2.470328e-323,504.871873,233.359167,2.470328e-323,39.955420,1.564053,1.712620,0.853974,0,0.364651,0.568884,0.511269,0.941988,0.934863,6.000000
1850.000000,291.636812,745.169024,0.300129,0.274639,6.800764e-319,2.470328e-323,508.296364,233.326341,2.470328e-323,39.955311,1.567866,1.703814,0.853946,0,0.364650,0.568872,0.512028,0.942608,0.935571,6.000000
1860.000000,291.675030,748.557712,0.300362,0.270081,1.009376e-320,2.470328e-323,511.725167,233.295710,2.470328e-323,39.955202,1.571686,1.695070,0.853921,0,0.364650,0.568860,0.512787,0.943228,0.936279,6.000000
1870.000000,291.713239,751.953260,0.300595,0.265711,1.482197e-322,2.470328e-323,515.158368,233.267280,2.470328e-323,39.955093,1.575514,1.686387,0.853897,0,0.364649,0.568850,0.513545,0.943846,0.936985,6.000000
1880.000000,291.751440,755.355751,0.300828,0.261519,2.964394e-323,2.470328e-323,518.596056,233.241061,2.470328e-323,39.954984,1.579349,1.677766,0.853874,0,0.364648,0.568840,0.514303,0.944464,0.937690,6.000000
1890.000000,291.789635,758.765265,0.301061,0.257494,2.964394e-323,2.470328e-323,522.038316,233.217058,2.470328e-323,39.954876,1.583192,1.669205,0.853853,0,0.364647,0.568831,0.515061,0.945081,0.938394,6.000000
1900.000000,291.827825,762.181883,0.301294,0.253625,2.964394e-323,2.470328e-323,525.485233,233.195278,2.470328e-323,39.954767,1.587043,1.660705,0.853833,0,0.364647,0.568822,0.515819,0.945697,0.939097,6.000000
1910.000000,291.866012,765.605685,0.301526,0.249905,2.964394e-323,2.470328e-323,528.936888,233.175726,2.470328e-323,39.954659,1.590901,1.652265,0.853815,0,0.364646,0.568814,0.516577,0.946313,0.939798,6.000000
1920.000000,291.904196,769.036749,0.301759,0.246324,2.964394e-323,2.470328e-323,532.393365,233.158408,2.470328e-323,39.954551,1.594768,1.643884,0.853797,0,0.364645,0.568806,0.517335,0.946928,0.940498,6.000000
1930.000000,291.942378,772.475154,0.301992,0.242875,2.964394e-323,2.470328e-323,535.854745,233.143329,2.470328e-323,39.954444,1.598643,1.635561,0.853780,0,0.364645,0.568799,0.518092,0.947542,0.941198,6.000000
1940.000000,291.980560,775.920976,0.302224,0.239551,2.964394e-323,2.470328e-323,539.321107,233.130494,2.470328e-323,39.954336,1.602527,1.627298,0.853764,0,0.364644,0.568792,0.518849,0.948156,0.941896,6.000000
1950.000000,292.018795,779.374776,0.302456,0.238094,2.964394e-323,2.470328e-323,542.792532,233.118634,2.470328e-323,39.954229,1.606424,1.619092,0.853422,0,0.364643,0.568633,0.519608,0.948769,0.942593,6.000000
1960.000000,292.057011,782.836512,0.302689,0.238094,2.964394e-323,2.470328e-323,546.269098,233.108049,2.470328e-323,39.954122,1.610328,1.610943,0.853337,0,0.364643,0.568594,0.520365,0.949381,0.943289,6.000000
1970.000000,292.095220,786.305866,0.302922,0.238094,2.964394e-323,2.470328e-323,549.750883,233.099797,2.470328e-323,39.954015,1.614240,1.602852,0.853333,0,0.364642,0.568593,0.521123,0.949993,0.943984,6.000000
1980.000000,292.133432,789.782915,0.303154,0.238095,2.964394e-323,2.470328e-323,553.237966,233.093877,2.470328e-323,39.953908,1.618160,1.594817,0.853333,0,0.364641,0.568593,0.521881,0.950605,0.944678,6.000000
1990.000000,292.171647,793.267736,0.303387,0.238095,2.964394e-323,2.470328e-323,556.730423,233.090291,2.470328e-323,39.953801,1.622089,1.586839,0.853333,0,0.364641,0.568594,0.522638,0.951215,0.945372,6.000000
2000.000000,292.209868,796.760406,0.303620,0.238095,2.964394e-323,2.470328e-323,560.228331,233.089037,2.470328e-323,39.953695,1.626027,1.578916,0.853333,0,0.364640,0.568595,0.523396,0.951825,0.946064,6.000000
2010.000000,292.247928,800.242304,0.303845,0.234208,2.964394e-323,2.470328e-323,563.729161,233.077936,2.470328e-323,39.953589,1.629959,1.571041,0.850427,0,0.364639,0.567239,0.524150,0.952431,0.946751,6.000000
2020.000000,292.285311,803.705469,0.304066,0.232861,2.964394e-323,2.470328e-323,567.229927,233.045646,2.470328e-323,39.953485,1.633830,1.563205,0.847322,0,0.364639,0.565789,0.524891,0.953032,0.947433,6.000000
2030.000000,292.322184,807.168329,0.304290,0.232859,2.964394e-323,2.470328e-323,570.730631,233.011777,2.470328e-323,39.953382,1.637654,1.555409,0.847054,0,0.364638,0.565665,0.525622,0.953632,0.948111,6.000000
2040.000000,292.358850,810.631159,0.304513,0.232859,2.964394e-323,2.470328e-323,574.231278,232.977907,2.470328e-323,39.953279,1.641464,1.547651,0.847038,0,0.364637,0.565658,0.526348,0.954229,0.948788,6.000000
2050.000000,292.395337,814.093964,0.304735,0.232859,2.964394e-323,2.470328e-323,577.731873,232.944036,2.470328e-323,39.953177,1.645264,1.539932,0.847037,0,0.364637,0.565658,0.527070,0.954824,0.949462,6.000000
2060.000000,292.431648,817.556749,0.304955,0.232859,2.964394e-323,2.470328e-323,581.232419,232.910166,2.470328e-323,39.953075,1.649053,1.532252,0.847037,0,0.364636,0.565658,0.527789,0.955418,0.950134,6.000000
2070.000000,292.467784,821.019517,0.305175,0.232859,2.964394e-323,2.470328e-323,584.732922,232.876296,2.470328e-323,39.952973,1.652831,1.524610,0.847037,0,0.364635,0.565659,0.528505,0.956009,0.950803,6.000000
2080.000000,292.503746,824.482272,0.305394,0.232859,2.964394e-323,2.470328e-323,588.233383,232.842425,2.470328e-323,39.952871,1.656599,1.517006,0.847037,0,0.364635,0.565660,0.529217,0.956599,0.951470,6.000000
2090.000000,292.539536,827.945018,0.305611,0.232859,2.964394e-323,2.470328e-323,591.733808,232.808555,2.470328e-323,39.952770,1.660357,1.509440,0.847037,0,0.364634,0.565660,0.529925,0.957187,0.952134,6.000000
2100.000000,292.575155,831.407756,0.305828,0.232859,2.964394e-323,2.470328e-323,595.234197,232.774684,2.470328e-323,39.952669,1.664104,1.501911,0.847037,0,0.364633,0.565661,0.530630,0.957773,0.952797,6.000000
2110.000000,292.610605,834.870489,0.306043,0.232859,2.964394e-323,2.470328e-323,598.734556,232.740814,2.470328e-323,39.952568,1.667841,1.494420,0.847037,0,0.364633,0.565661,0.531331,0.958358,0.953456,6.000000
2120.000000,292.645886,838.333221,0.306258,0.232859,2.964394e-323,2.470328e-323,602.234885,232.706944,2.470328e-323,39.952468,1.671567,1.486967,0.847037,0,0.364632,0.565662,0.532029,0.958940,0.954114,6.000000
2130.000000,292.680999,841.795953,0.306471,0.232859,2.964394e-323,2.470328e-323,605.735187,232.673073,2.470328e-323,39.952368,1.675283,1.479551,0.847037,0,0.364631,0.565663,0.532723,0.959521,0.954770,6.000000
2140.000000,292.715947,845.258687,0.306683,0.232859,2.964394e-323,2.470328e-323,609.235465,232.639203,2.470328e-323,39.952268,1.678989,1.472171,0.847037,0,0.364631,0.565663,0.533414,0.960100,0.955423,6.000000
2150.000000,292.750730,848.721425,0.306894,0.232859,2.964394e-323,2.470328e-323,612.735720,232.605333,2.470328e-323,39.952168,1.682684,1.464829,0.847037,0,0.364630,0.565664,0.534101,0.960678,0.956074,6.000000
2160.000000,292.785490,852.198652,0.307110,0.235731,2.964394e-323,2.470328e-323,616.235955,232.583059,2.470328e-323,39.952069,1.686384,1.457523,0.849150,0,0.364629,0.566652,0.534788,0.961256,0.956725,6.000000
2170.000000,292.820484,855.695192,0.307329,0.237589,2.964394e-323,2.470328e-323,619.736170,232.581065,2.470328e-323,39.951968,1.690115,1.450254,0.852184,0,0.364629,0.568069,0.535479,0.961835,0.957378,6.000000
2180.000000,292.855562,859.192008,0.307544,0.237966,2.964394e-323,2.470328e-323,623.236368,232.580790,2.470328e-323,39.951867,1.693863,1.443020,0.853040,0,0.364628,0.568469,0.536172,0.962413,0.958029,6.000000
2190.000000,292.890544,862.688765,0.307756,0.238062,2.964394e-323,2.470328e-323,626.736550,232.580720,2.470328e-323,39.951766,1.697609,1.435823,0.853259,0,0.364627,0.568571,0.536862,0.962989,0.958677,6.000000
2200.000000,292.925379,866.185515,0.307968,0.238087,2.964394e-323,2.470328e-323,630.236717,232.580702,2.470328e-323,39.951665,1.701347,1.428662,0.853314,0,0.364627,0.568598,0.537550,0.963564,0.959323,6.000000
2210.000000,292.298697,869.615124,0.304319,0.238093,2.964394e-323,2.470328e-323,633.736870,232.580698,2.470328e-323,39.953374,1.637926,1.421537,0.853328,0,0.364638,0.568595,0.525674,0.964130,0.959960,6.000000
2220.000000,291.668958,873.043998,0.300487,0.238095,2.964394e-323,2.470328e-323,637.237010,232.580697,2.470328e-323,39.955104,1.573751,1.414447,0.853332,0,0.364649,0.568586,0.513196,0.964694,0.960595,6.000000
2230.000000,291.442807,876.511946,0.298946,0.238095,2.964394e-323,2.470328e-323,640.737137,232.580696,2.470328e-323,39.955781,1.548625,1.407392,0.853333,0,0.364653,0.568583,0.508181,0.965261,0.961232,6.000000
2240.000000,291.477163,880.008440,0.299156,0.238095,2.964394e-323,2.470328e-323,644.237254,232.580696,2.470328e-323,39.955689,1.552022,1.400373,0.853333,0,0.364653,0.568584,0.508864,0.965829,0.961869,6.000000
2250.000000,291.511358,883.504951,0.299364,0.238095,2.964394e-323,2.470328e-323,647.737362,232.580696,2.470328e-323,39.955598,1.555409,1.393388,0.853333,0,0.364652,0.568584,0.509543,0.966395,0.962505,6.000000
2260.000000,291.545392,887.001478,0.299572,0.238095,2.964394e-323,2.470328e-323,651.237461,232.580696,2.470328e-323,39.955507,1.558787,1.386439,0.853333,0,0.364652,0.568585,0.510218,0.966959,0.963139,6.000000
2270.000000,291.579266,890.498023,0.299779,0.238095,2.964394e-323,2.470328e-323,654.737552,232.580696,2.470328e-323,39.955416,1.562155,1.379524,0.853333,0,0.364651,0.568585,0.510891,0.967522,0.963770,6.000000
2280.000000,291.612982,893.994585,0.299984,0.238095,2.964394e-323,2.470328e-323,658.237636,232.580696,2.470328e-323,39.955326,1.565514,1.372643,0.853333,0,0.364650,0.568586,0.511560,0.968083,0.964400,6.000000
2290.000000,291.646541,897.491166,0.300189,0.238095,2.964394e-323,2.470328e-323,661.737713,232.580696,2.470328e-323,39.955235,1.568864,1.365797,0.853333,0,0.364650,0.568586,0.512227,0.968642,0.965027,6.000000
2300.000000,291.679943,900.987766,0.300393,0.238095,2.964394e-323,2.470328e-323,665.237784,232.580696,2.470328e-323,39.955145,1.572204,1.358985,0.853333,0,0.364649,0.568587,0.512890,0.969200,0.965652,6.000000
2310.000000,291.713191,904.484385,0.300595,0.238095,2.964394e-323,2.470328e-323,668.737850,232.580696,2.470328e-323,39.955056,1.575536,1.352207,0.853333,0,0.364649,0.568587,0.513550,0.969756,0.966276,6.000000
2320.000000,291.746284,907.981023,0.300797,0.238095,2.964394e-323,2.470328e-323,672.237910,232.580696,2.470328e-323,39.954966,1.578858,1.345463,0.853333,0,0.364648,0.568588,0.514207,0.970311,0.966897,6.000000
2330.000000,291.779225,911.477680,0.300998,0.238095,2.964394e-323,2.470328e-323,675.737965,232.580696,2.470328e-323,39.954877,1.582171,1.338753,0.853333,0,0.364647,0.568588,0.514860,0.970864,0.967516,6.000000
2340.000000,291.812013,914.974358,0.301198,0.238095,2.964394e-323,2.470328e-323,679.238016,232.580696,2.470328e-323,39.954788,1.585475,1.332076,0.853333,0,0.364647,0.568589,0.515511,0.971416,0.968134,6.000000
2350.000000,291.844651,918.471056,0.301397,0.238095,2.964394e-323,2.470328e-323,682.738062,232.580696,2.470328e-323,39.954699,1.588770,1.325432,0.853333,0,0.364646,0.568589,0.516159,0.971966,0.968749,6.000000
2360.000000,291.877139,921.967774,0.301595,0.238095,2.964394e-323,2.470328e-323,686.238105,232.580696,2.470328e-323,39.954611,1.592055,1.318821,0.853333,0,0.364646,0.568590,0.516803,0.972514,0.969363,6.000000
2370.000000,291.909477,925.464512,0.301792,0.238095,2.964394e-323,2.470328e-323,689.738145,232.580696,2.470328e-323,39.954522,1.595332,1.312244,0.853333,0,0.364645,0.568590,0.517445,0.973061,0.969974,6.000000
2380.000000,291.941668,928.961271,0.301988,0.238095,2.964394e-323,2.470328e-323,693.238181,232.580696,2.470328e-323,39.954434,1.598600,1.305699,0.853333,0,0.364645,0.568591,0.518083,0.973606,0.970584,6.000000
2390.000000,291.973713,932.458051,0.302183,0.238095,2.964394e-323,2.470328e-323,696.738214,232.580696,2.470328e-323,39.954346,1.601859,1.299187,0.853333,0,0.364644,0.568591,0.518719,0.974150,0.971191,6.000000
2400.000000,292.005611,935.954852,0.302378,0.238095,2.964394e-323,2.470328e-323,700.238245,232.580696,2.470328e-323,39.954259,1.605108,1.292707,0.853333,0,0.364643,0.568592,0.519352,0.974692,0.971797,6.000000
